index,prefix_id,send_ts,ttft_s,e2e_s,prompt_tokens,completion_tokens,status,error
0,0,1785603056.7893188,,0.2730749589391053,,,error,"HTTPStatusError: Server error '500 Internal Server Error' for url 'https://llm-cache-llm.apps.gapu-2.customers.k8s.co.il/v1/completions'
For more information check: https://developer.mozilla.org/en-US"
1,3,1785603057.225151,0.506726749939844,2.3598473749589175,1578,64,ok,
2,1,1785603057.334666,0.45489966589957476,2.4855809998698533,1578,64,ok,
3,4,1785603059.0156102,0.31613750010728836,1.5856203341390938,1578,64,ok,
4,3,1785603060.3054988,0.3424177090637386,1.947584459092468,1578,64,ok,
5,0,1785603060.620533,,0.27571662492118776,,,error,"HTTPStatusError: Server error '500 Internal Server Error' for url 'https://llm-cache-llm.apps.gapu-2.customers.k8s.co.il/v1/completions'
For more information check: https://developer.mozilla.org/en-US"
6,16,1785603061.166247,0.8551711249165237,1.6923799170181155,1578,64,ok,
7,0,1785603061.287339,0.9667409579269588,2.1975775831378996,1578,64,ok,
8,9,1785603061.413008,1.0717130419798195,2.285428375005722,1578,64,ok,
9,0,1785603061.584078,1.1313514169305563,2.1473128339275718,1578,64,ok,
10,1,1785603062.174806,0.5894778750371188,2.69913937500678,1578,64,ok,
11,3,1785603062.2951622,0.47077645896933973,2.1186277500819415,1578,64,ok,
12,0,1785603064.0679822,1.0447388750035316,2.0786016671918333,1578,64,ok,
13,8,1785603064.104689,1.0083778339903802,2.0212745838798583,1578,64,ok,
14,16,1785603064.213195,1.129519916838035,2.416056166868657,1578,64,ok,
15,9,1785603064.260531,1.319102541776374,2.6102277089376003,1578,64,ok,
16,0,1785603064.996316,0.5840651670005172,1.8748268750496209,1578,64,ok,
17,3,1785603065.225815,0.627831791061908,2.1199557909276336,1578,64,ok,
18,3,1785603065.5458481,0.6004345840774477,2.2816360420547426,1578,64,ok,
19,3,1785603065.744394,0.3812794170808047,2.078641208121553,1578,64,ok,
20,5,1785603066.2525702,0.3818479578476399,2.0439990828745067,1578,64,ok,
21,0,1785603066.511978,1.3133389158174396,2.5689377079252154,1578,64,ok,
22,3,1785603066.629296,1.0486531669739634,1.973592083901167,1578,64,ok,
23,0,1785603066.9111948,0.9157133749686182,2.1696899589151144,1578,64,ok,
24,0,1785603067.0951092,0.7311756249982864,1.98566716699861,1578,64,ok,
25,0,1785603067.1550238,0.7122461670078337,2.347983374958858,1578,64,ok,
26,6,1785603068.022115,0.33012170786969364,1.7547823330387473,1578,64,ok,
27,4,1785603068.593382,0.34109858400188386,2.7547714170068502,1578,64,ok,
28,7,1785603069.139918,0.4323281249962747,2.6396989580243826,1578,64,ok,
29,11,1785603070.2115881,0.6111717920284718,2.444327666889876,1578,64,ok,
30,8,1785603070.46305,0.6092968750745058,2.885268791113049,1578,64,ok,
31,9,1785603070.702943,0.6550297501962632,2.7421055000741035,1578,64,ok,
32,0,1785603070.9789782,0.3931873750407249,2.3695380410645157,1578,64,ok,
33,0,1785603071.239897,0.5394124579615891,3.289174832869321,1578,64,ok,
34,8,1785603071.794102,0.8630024581216276,2.8435798750724643,1578,64,ok,
35,0,1785603071.797867,1.1224862919189036,3.0767553749028593,1578,64,ok,
36,12,1785603072.1112618,1.3342664581723511,3.4729490000754595,1578,64,ok,
37,2,1785603072.4953442,0.852430917089805,3.0832511249464005,1578,64,ok,
38,0,1785603072.7085261,0.6407708341721445,2.8760740000288934,1578,64,ok,
39,0,1785603072.7203572,0.7255027911160141,2.8638082910329103,1578,64,ok,
40,12,1785603073.331084,0.8447085001971573,2.7337049581110477,1578,64,ok,
41,4,1785603073.336491,1.3045042920857668,3.0107947080396116,1578,64,ok,
42,1,1785603073.753291,1.12356674997136,2.6043043329846114,1578,64,ok,
43,6,1785603073.837746,1.9847100409679115,3.576455249916762,1578,64,ok,
44,0,1785603073.855946,1.4847227081190795,3.1585836661979556,1578,64,ok,
45,2,1785603073.957251,1.6241994581650943,3.066284667002037,1578,64,ok,
46,2,1785603073.9947379,1.590866332873702,3.1820647919084877,1578,64,ok,
47,3,1785603074.077461,1.9882512919139117,4.224226166959852,1578,64,ok,
48,1,1785603074.655854,1.4102859580889344,3.161142332945019,1578,64,ok,
49,4,1785603075.309941,0.7577931669075042,2.987614957848564,1578,64,ok,
50,5,1785603075.535923,0.812947082798928,2.5268721249885857,1578,64,ok,
51,9,1785603076.066529,0.43398912507109344,2.627860709093511,1578,64,ok,
52,1,1785603076.3906822,0.6238806669134647,2.6231993748806417,1578,64,ok,
53,11,1785603076.7368882,0.3777377079240978,2.133736416930333,1578,64,ok,
54,8,1785603077.781471,0.5199295408092439,3.524964665994048,1578,64,ok,
55,1,1785603077.9691288,0.43473541596904397,2.131387790897861,1578,64,ok,
56,13,1785603078.9903271,0.386792958015576,2.493286042008549,1578,64,ok,
57,1,1785603079.578912,0.36819520802237093,2.636168458033353,1578,64,ok,
58,9,1785603080.155551,1.4337103748694062,3.3600613339804113,1578,64,ok,
59,0,1785603080.1603992,1.4284274170640856,3.3551054999697953,1578,64,ok,
60,11,1785603080.2054038,1.3803881669882685,2.2391516249626875,1578,64,ok,
61,9,1785603080.222857,1.3690420419443399,3.0753030420746654,1578,64,ok,
62,0,1785603080.4365041,1.1559183339122683,2.9693055420648307,1578,64,ok,
63,0,1785603081.897289,0.46465658280067146,2.654888416873291,1578,64,ok,
64,2,1785603082.9449081,,0.3537246249616146,,,error,"HTTPStatusError: Server error '500 Internal Server Error' for url 'https://llm-cache-llm.apps.gapu-2.customers.k8s.co.il/v1/completions'
For more information check: https://developer.mozilla.org/en-US"
65,3,1785603083.862476,0.5994220830034465,2.1654230419080704,1578,64,ok,
66,16,1785603083.929268,0.5538011251483113,2.8234250841196626,1578,64,ok,
67,3,1785603084.5420868,0.4386980419512838,2.1133943339809775,1578,64,ok,
68,0,1785603085.288023,0.35893045901320875,2.519692749949172,1578,64,ok,
69,3,1785603086.118175,0.43541512498632073,2.547881333855912,1578,64,ok,
70,2,1785603086.905422,0.802222124999389,2.1729300408624113,1578,64,ok,
71,1,1785603086.982212,0.7266120000276715,2.304396999999881,1578,64,ok,
72,6,1785603087.080808,0.7283675000071526,2.4169282920192927,1578,64,ok,
73,12,1785603087.868282,0.35537833301350474,2.512682833010331,1578,64,ok,
74,0,1785603088.5429492,0.42977537494152784,2.5463826660998166,1578,64,ok,
75,8,1785603089.6605608,0.585645291954279,2.268720749998465,1578,64,ok,
76,18,1785603089.962202,0.3500220419373363,2.4990911250934005,1578,64,ok,
77,10,1785603091.065055,0.625701833050698,2.571502582868561,1578,64,ok,
78,10,1785603091.1423712,0.549129624851048,2.3810967919416726,1578,64,ok,
79,7,1785603092.718465,0.47784983296878636,2.223941250005737,1578,64,ok,
80,0,1785603093.797776,0.8191032910253853,2.2619386250153184,1578,64,ok,
81,0,1785603094.005286,0.933600541902706,2.118409541901201,1578,64,ok,
82,2,1785603094.046041,0.8951131249777973,2.882416083011776,1578,64,ok,
83,7,1785603094.445178,0.496734166983515,2.700895542046055,1578,64,ok,
84,3,1785603095.029881,1.0208769999444485,2.011213791090995,1578,64,ok,
85,0,1785603095.2473102,0.8088500420562923,2.8382693340536207,1578,64,ok,
86,1,1785603095.278225,0.7810346661135554,2.054693166166544,1578,64,ok,
87,1,1785603095.442639,0.6965512079186738,3.289525832980871,1578,64,ok,
88,12,1785603096.314005,0.6137386669870466,1.9551144579891115,1578,64,ok,
89,2,1785603096.362318,0.6772962920367718,2.8148569581098855,1578,64,ok,
90,8,1785603097.7480278,0.7537277918308973,1.9302202919498086,1578,64,ok,
91,6,1785603097.8948538,0.837961166864261,1.943910833913833,1578,64,ok,
92,9,1785603098.0104299,0.7671853331848979,2.3263702080585063,1578,64,ok,
93,4,1785603098.0710342,0.6622616669628769,2.757804000051692,1578,64,ok,
94,7,1785603100.054924,0.3208289579488337,2.0239382081199437,1578,64,ok,
95,1,1785603101.21311,0.8662267080508173,2.170565500156954,1578,64,ok,
96,19,1785603101.406333,0.9085214170627296,2.0155216671992093,1578,64,ok,
97,0,1785603101.460292,0.8566538749728352,2.4209697500336915,1578,64,ok,
98,13,1785603101.995019,0.3831350419204682,2.102880291873589,1578,64,ok,
99,1,1785603103.089621,0.35677266609854996,2.1188537501730025,1578,64,ok,
